	###	Comment	Type	Target	Implicit	Metaphor/metonymy	Sarcasm/humor	Rhetorical question	Circumlocution	binary-hate-speech
2181	https://www.facebook.com/10513336322_10152825495951323_10152827069681323	Let the man made boarder be eliminated from the world state as it is being only arised racism and severe dispute and even threat of atom	Acceptable speech	No target						Acceptable speech
2182	https://www.facebook.com/10513336322_10152825495951323_10152827068976323	That is is wildly out of hand.	Acceptable speech	No target						Acceptable speech
2183	https://www.facebook.com/10513336322_10152825495951323_10152827068671323	Britain is made Israel and Palestine were destroyed	Acceptable speech	No target						Acceptable speech
2184	https://www.facebook.com/10513336322_10152825495951323_10152827066386323	Leave the weak peoples, immigration will be the balance of power will revert	Acceptable speech	No target						Acceptable speech
2185	https://www.facebook.com/10513336322_10152825495951323_10152827063471323	But once the spectre of falling housing prices is revealed, they'll vote to stay in Europe.	Acceptable speech	No target						Acceptable speech
2186	https://www.facebook.com/10513336322_10152825495951323_10152827062371323	Most are uneducated who listen to the two elitest toffs in the above picture. Legal immigration is good for the UK (FACT) and the EU is the biggest trading partner. Really a no brainier when you think about it. Stop big business tax avoidance and stomp out illegal immigration.	Background offensive	Other						Hate speech
2187	https://www.facebook.com/10513336322_10152825495951323_10152827060426323	Donin Windsor: Japan's immigration policy is absolutely killing their society and their economy. All Japan has to do to rescue itself from a declining workforce and ageing population is to open its borders to immigrants, but Japan is so fundamentally racist that they won't do that, and hence they are falling like lead underpants.	Acceptable speech	No target|Other						Acceptable speech
2188	https://www.facebook.com/10513336322_10152825495951323_10152827053216323	For years the British people have had immigration and migration forced down our throats without any consultation by the political elite or democratic say on the matters! Labour love immigration and migration and will encourage more of the same as we have seen in the previous disaster of their term at No10, besides they see this as more numbskulls that will vote for them. The Conservatives have failed to stop or curb immigration and migration as they have just become new Labour and are riddled with pro-EU Liberals, also all three parties know that this helps keep wages at a certain level. You can only ignore the genuine concerns of the British people for so long, the backlash of the disenfranchised people of this country is long over due! But that’s ok you Guardianista’s and Left wing mugs just keep calling us all the usual names, keep them coming that is why you’ll lose your arrogance is noted!	Other offensive	Other						Hate speech
2189	https://www.facebook.com/10513336322_10152825495951323_10152827046986323	The British government want us to blame immigrants for the state of our country to take the flack off themselves.	Other offensive	Other						Hate speech
2190	https://www.facebook.com/228735667216_10153107791887217_10153108343992217	The Europeans have had hundreds of years of not being able to handle anything. In modern times America had to step in and save them from each other, and they look down their noses at us. Saying they are more humane and have cradle to grave benefits for their people, well who the hell has paid for that, America. This time let the muslim hordes take them, and they can deal with it.	Background offensive	Migrants						Hate speech
2191	https://www.facebook.com/228735667216_10153107791887217_10153108070722217	Yeah, the old supporters of Arabs, Palestines and Terrorism didn't solve Middle East problems but they managed to make Europe a mess. And that was their real intention all the time. Let them come with outrage after being unmasked	Background offensive	Other|Migrants						Hate speech
2192	https://www.facebook.com/228735667216_10153107791887217_10153110178432217	Muck of the cause of this refugee crisis is the EUs failed polices.And Europe has endangered itself by letting in so many.And these people live by different laws,an other political systems or form of government that directly opposes freedom and Democracy.And that other form of government is Islam.And yes Islam is a form of government,just like Democracy,Communism,Fascism,Nazism... but a lot different... for it has its own laws,Sharia law,which is absolute, and its own religion with is entangled in to ever thing and binds it all to gather... with make this form of government very dangerous. And with in a year or two Europe is going to exploded into violence and war as this two different political systems collide.Because Freedom,Democracy and human rights can not exist with Islam and Sharia law,there two opposites that cannot exist together.	Background offensive	Migrants						Hate speech
2193	https://www.facebook.com/228735667216_10153107791887217_10153107846602217	Before the coming of somali refugees in the northern kenya,the place used to be friendly for all, christians, atheists and Muslims ,but now the place is only good for muslims.its suicidal to go northern kenya if you can't recite their prayers. Besides that ,with the establishment of Somalia refugees also came numerous terror attacks .Europe should wake up as earlier as now and preserve itself from destruction. I pity Europe so much	Background offensive	Migrants						Hate speech
2194	https://www.facebook.com/228735667216_10153107791887217_10153109654247217	Best way is, all Europe country should stand up against USA and Israel telling them stop funding ISIS so this people can get back to their warm and sweet home, so all Europe people can live without any disturbance and all those Syrian can live happily in their homeland.	Other offensive	Other						Hate speech
2195	https://www.facebook.com/228735667216_10153107791887217_10153107914732217	They have the numbers now at the borders. All they need now are weapons and an ambitious commander. Just imagine what would happen when that number of people decide to declare war on Europe. You think it's far fetched? Think again. They are already fighting with the Hungarian police and throwing pellets at them. Soon someone will get the idea to organise them into an army. Remember they have the numbers.	Background offensive	Migrants						Hate speech
2196	https://www.facebook.com/228735667216_10153107791887217_10153107825447217	Let's hope Austria won't let them any further. This is an invasion. This civilian/refugee drive was started on purpose by ISIS, as a means to smuggle their fighters into Europe. Don't you think they would've headed for the border and killed those fleeing, if the problem really lied in Syria? No, it just a way for them to get over here!	Background offensive	Migrants						Hate speech
2197	https://www.facebook.com/228735667216_10153107791887217_10153107865202217	See it all in a vision, did you? Don't eat cheese at night.	Other offensive	Commenter						Hate speech
2198	https://www.facebook.com/228735667216_10153107791887217_10153107915422217	"Well, ISIS did say this is what they're going to do. I'm wondering how long you've been sleeping, and seeing YOUR ""perfect visions"" in your dreams!(?)."	Acceptable speech|Other offensive	No target|Commenter						discard
2199	https://www.facebook.com/228735667216_10153107791887217_10153107916672217	You don't present any real argument with any credibility. Congrats for being so shallow tho. Any moron can barge in on a convo and make an insult. WELL DONE, MATE!	Other offensive	Commenter						Hate speech
2200	https://www.facebook.com/228735667216_10153107791887217_10153108251362217	Europe is anything but united. The EU is a hoax.	Other offensive	Other						Hate speech
2201	https://www.facebook.com/228735667216_10153107791887217_10153107941107217	Muslims must realise that Islam is a danger to this world. They should do some introspection, stop attending religious gatherings, get rid of their herd mentality and regard themselves human first. They should realise that Islam is a disease, a Ponzi scheme. Spreading Islam is not good. They are running away from this disease, they should stop its spreading. They should cure themselves from this disease and be a part of this peaceful and civilised modern world. There is no god, there is no afterlife.	Background offensive	Migrants						Hate speech
2202	https://www.facebook.com/228735667216_10153107791887217_10153108564637217	"Habakkuk 1:1-11 NLT “This is the message that the prophet Habakkuk received in a vision. How long, O LORD, must I call for help? But you do not listen! “Violence is everywhere!” I cry, but you do not come to save. Must I forever see these evil deeds? Why must I watch all this misery? Wherever I look, I see destruction and violence. I am surrounded by people who love to argue and fight. The law has become paralyzed, and there is no justice in the courts. The wicked far outnumber the righteous, so that justice has become perverted. The LORD replied, “Look around at the nations; look and be amazed! For I am doing something in your own day, something you wouldn’t believe even if someone told you about it. I am raising up the Babylonians, a cruel and violent people. They will march across the world and conquer other lands. They are notorious for their cruelty and do whatever they like. Their horses are swifter than cheetahs and fiercer than wolves at dusk. Their charioteers charge from far away. Like eagles, they swoop down to devour their prey. “On they come, all bent on violence. Their hordes advance like a desert wind, sweeping captives ahead of them like sand. They scoff at kings and princes and scorn all their fortresses. They simply pile ramps of earth against their walls and capture them! They sweep past like the wind and are gone. But they are deeply guilty, for their own strength is their god."""	Acceptable speech|Background offensive	No target|Migrants						discard
2203	https://www.facebook.com/228735667216_10153107791887217_10153108527367217	When they reach the Calais camps, who will be helping them across the channel in boats ?	Acceptable speech	No target						Acceptable speech
2204	https://www.facebook.com/228735667216_10153107791887217_10153107848047217	Isn't it about time for a two tier EU. The Eurozone countries moving forward with integration, to better control their finances and borders. Those countries, e.g. UK, that would just like to be member to trade freely, nothing else.	Acceptable speech	No target						Acceptable speech
2205	https://www.facebook.com/228735667216_10153107791887217_10153108443482217	Where is the UNHCR? These small countries are calling for help and no one seems to be listening.	Acceptable speech	No target						Acceptable speech
2206	https://www.facebook.com/228735667216_10153107791887217_10153109578202217	I wonder why the refugees chose to migrate to Europe instead of other Arab nations.	Acceptable speech|Background offensive	No target|Migrants						discard
2207	https://www.facebook.com/228735667216_10153107791887217_10153109016217217	This is a Muslim invasion of predominantly Christian Europe. This is a crisis of economics to Europe's detriment. Deport them.	Background offensive	Migrants						Hate speech
2208	https://www.facebook.com/228735667216_10153107791887217_10153109224297217	Why are some European countries not defending their borders..?? Lack of leadership - where are all the forces of NATO..?? If any system is stressed - overloaded - overwhelmed - it will eventually break...!!	Acceptable speech	No target|Migrants						Acceptable speech
2209	https://www.facebook.com/228735667216_10153107791887217_10153108158177217	No one has border issues. I think back in the day before we became so civilized it would have been an invasion of sorts. We all know how countries use to handle this type of situation. Now it's just considered savage and not very nice. LOL, no need to protect your lands or traditions.	Background offensive	Migrants						Hate speech
2210	https://www.facebook.com/228735667216_10153107791887217_10153108256897217	Always the made up European countries and their crazy leaders.its been 70yrs maybe they want to start concentration camps and kill people.	Other offensive	Other						Hate speech
2211	https://www.facebook.com/228735667216_10153107791887217_10153107852362217	When it comes to culture and heritage I think of it like colours. Keep them in their primary colour and they are beyond bright and beautiful with so much depth. Start mixing all colours together and what do you get????lots of strong pigments trying to over power one another resulting in A big brown greyish mess. I think we should all love and respect all colours- I just think they are best kept separate	Background offensive	Migrants						Hate speech
2212	https://www.facebook.com/228735667216_10153107791887217_10153108145307217	Close the borders send them home - like others have said Europe will become a middle eastern state if they dont sort this - Uk relatives never fled when Europe and UK were bombed they stayed and rebuilt - send them back to the arab states where their religious beliefs belong	Background offensive	Migrants						Hate speech
2213	https://www.facebook.com/228735667216_10153107791887217_10153108074827217	Let us see more the way that mob behaves, throwing stones at the border police. An Absolute disgrace !! But this is too much to ask of the BBC. Never expected the BBC to be so bias. I hope they all end up in the UK, and finally teach you a lesson. I am not worried about Germany. The German will take care of this mob.	Background offensive	Migrants						Hate speech
2214	https://www.facebook.com/228735667216_10153107791887217_10153110999117217	REFUGEE CRISIS: PLANNED INVASION OF EUROPE - http://www.infowars.com/refugee-crisis-planned-invasion-of-europe/	Background offensive	Migrants						Hate speech
2215	https://www.facebook.com/228735667216_10153107791887217_10153108732907217	When isis is wiped out they will be safe to go back home and rebuild their lives.	Acceptable speech	No target						Acceptable speech
2216	https://www.facebook.com/228735667216_10153107791887217_10153107881842217	I would like to come back to 1956, when all those Hungarians were fleeing the Soviet intervention. They were welcome to western Europe, they should have been sent back to be crashed by Soviet tanks.	Other offensive	Other						Hate speech
2217	https://www.facebook.com/228735667216_10153107791887217_10153107891387217	But they were nearly all 1 Nationality. What percentage of the Refugees are Afghanis, Pakistanis and other nationalities that aren't Syrian, Libyan or Iraqi?	Acceptable speech	No target						Acceptable speech
2218	https://www.facebook.com/228735667216_10153107791887217_10153107923157217	I agree that Hungary cannot take too many of them, but could be more human, let them go to Austria, Germany and further and take maybe 20 or 30000. Hungarians should remember that their parents were also refugees.	Acceptable speech	No target						Acceptable speech
2219	https://www.facebook.com/228735667216_10153107791887217_10153107926662217	This is what you will receive: http://youtu.be/f8WVkbXOHfM	Acceptable speech	No target						Acceptable speech
2220	https://www.facebook.com/228735667216_10153107791887217_10153107931182217	"""Hungarians should remember that their parents were also refugees."" *blink blink* People who now live in Hungary are obviously the ones whose parents did NOT flee... But not only that. In 56, it was a freedom fight against the Soviets, so the west had political reasons to accept them. They kept the refugees in camps for years, but refugees were okay with that, because their lives were in actual danger. No one rioted because he wanted to go to ""Germoney"". Hungarians accepted the country they were sent into, and knew that they have no right to choose where to go. Hungarians quickly blended in to Western societies, because their cultural and religious norms are very similar. And so on. Please don't compare actual refugees who accept what they get to tides of aggressive men who riot and take what they want unless stopped."	Background offensive	Migrants						Hate speech
2221	https://www.facebook.com/228735667216_10153107791887217_10153107933737217	Leo... When they let them go through to Austria n Germany they just simply close their borders... What next? Take them all and keep them? No! Hungary must keep their own borders safe as Austria and Germany do as they wish ...	Acceptable speech	No target						Acceptable speech
2222	https://www.facebook.com/228735667216_10153107791887217_10153107934277217	Kala Mona Lot of people living now in Hungary were refugees, they went back to their home country after the fall of Berlin wall. They now live in Hungary with their German, Swiss, Swedish and other countries pension, thats good money in a cheap country.	Acceptable speech	No target						Acceptable speech
2223	https://www.facebook.com/228735667216_10153107791887217_10153107979262217	Leo Mesulam!You talk rubbish!!!You don' t know my country' s history!!!In your country are a lot of muslims.I wish you more and more.....	Other offensive	Commenter						Hate speech
2224	https://www.facebook.com/228735667216_10153107791887217_10153108346542217	Geez, when will you stop coming with 1956?? If you had time to fast-search for our history, rather take time and understand it fully... It is like comparing apple with a lemon in a 'who is smarter' contest	Acceptable speech|Other offensive	Commenter						discard
2225	https://www.facebook.com/228735667216_10153107791887217_10153108623412217	"how does anyone ""from the other side"" DARE to compare 1956 with the current situation????????????????????? get a history book and dont talk about something you have no idea"	Other offensive	Commenter						Hate speech
2226	https://www.facebook.com/228735667216_10153107791887217_10153109020227217	How dare you, leo?....	Acceptable speech	No target						Acceptable speech
2227	https://www.facebook.com/228735667216_10153107791887217_10153109469497217	Gyongyver Eva Galfi You might dislike my history lesson.......	Acceptable speech	No target						Acceptable speech
2228	https://www.facebook.com/228735667216_10153107791887217_10153109470077217	Viktória Ivány You might dislike my history lesson.......	Acceptable speech	No target						Acceptable speech
2229	https://www.facebook.com/228735667216_10153107791887217_10153109572967217	#Leo: Hungarian polices still accept refugees who register their identity going through the border to reach Germany or Austria. Those who fenced at the border are illegal, unregistered migrants. If they have nothing to hide, why dont they register themselves? Because they are not the real refugees? And if they are the real refugees, why do they fight against those who give them place, food, medical aids, trying to get into Hungaria anyway? They are acting like regardless people. It's way different from the example about 1956 you gave us man. Hungarian refugees followed the rules of the countries they were sent. It's now 2015 and people gotta obey the laws of which country where they stay. So in Hungary, refugees gotta register first before entering the land. That's the law, and that's all for the safety. I personal think Hungary is doing very good. #staystrongHungary	Background offensive	Migrants						Hate speech
2230	https://www.facebook.com/228735667216_10153107791887217_10153107847917217	Tension for what? Send them back to Turkey and they will never come back. This is genocide. Scandinavian countries are smaller in population and if they take in thousands of these refugees, then they shall one day be minority. Germany has large ethnic Germans and can afford to take all.	Background offensive	Migrants						Hate speech
2231	https://www.facebook.com/228735667216_10153107791887217_10153108087927217	I'm an American, and we are being overrun by illegals. You can even walk in our downtown without groups of Mexican men gawking at you. They are taking over the country, and we had plenty of Americans before this became the problem it is today. The reproduce at a pretty high rate and it won't be long before they are the majority. Protect your countries now, and don't let them in !	Background offensive	Migrants						Hate speech
2232	https://www.facebook.com/228735667216_10153107791887217_10153108087002217	European Civil war looming.	Acceptable speech	No target						Acceptable speech
2233	https://www.facebook.com/228735667216_10153107791887217_10153108573927217	"The immigrant traffickers'ar winning. Because, now every European country is fighting against each other to see who's to blame. You have to protect your continent. At the beginning, the liberal Countries in Western Europe thought this was a normal war refugee exodus. Now, looks more like an invasion. Far too many, too quickly, etc. And despite 'being persecuted and tortures' etc seem to have the energy to riot. Never mind all those men leaving behind their wives and children behind. Do people need to wait until these refugees declare Europe an Islamic state or can we now agree that refugees must be processed and must have papers. Of course as decent humans we want to help the unfortunate but when they literally invade in droves and we don't have resources to deal with it, we need to think of our own well-being. That is not racist not egocentric. It is survival, and we residents have just as many rights to survive as any immigrant or refugee. let me laugh, 1200 only and Croatia is already overwhelmed. That may be 10% of migrants arrived to Hungary. But ""mean"" Hungary should let them all in of course. The Croatian Government have invited the immigrants / refugees, like the German Government did to show humanity and „compassion” and after only a single day, Croatia has thrown in the towel and said to the immigrants Go back to Hungary because it's closer and they stuck the immigrants / refugees in buses and trains and they sent back over ten thousand people back to the Hungarian border. This means hypocrisy and complicity with immigrant traffickers from all Balkan governments from the region. First you bait them in by saying you're overriding Dublin III and are planning on accommodating upto 800,000, now you do a 180° and all of them are stuck in Germany and Austria they said they could recieve millions of refugees for years no problem and that the Crisis wasn't a crisis but a problem of the heart and all the uneducated and naive believed them. Now we see reality... http://heybiro.blogspot.com/"	Background offensive	Migrants						Hate speech
2234	https://www.facebook.com/228735667216_10153107791887217_10153107960017217	The man on the BBC news now has talked the most sense i have heard, put him in charge!	Acceptable speech	No target						Acceptable speech
2235	https://www.facebook.com/228735667216_10153107791887217_10153108724967217	western disgrace. Bomb them , then turn backs on refugees. Honourable.... right.... right honourable who ???	Other offensive	Other						Hate speech
2236	https://www.facebook.com/228735667216_10153107791887217_10153107862077217	Well maybe if your country wasn't so guns Ho with there war making...Things would be different	Other offensive	No target						Hate speech
2237	https://www.facebook.com/228735667216_10153107791887217_10153108161052217	Mind u people, the Bible(the word of God) has arleady made it clear what will become of Damascus and some Syrian cities. This God's prophecy, given to the prophet 'Isaiah'- Isaiah 17: 1-3- more than three thousand years ago. This is just 1 testimony of Jesus Christ.	Acceptable speech	No target						Acceptable speech
2238	https://www.facebook.com/228735667216_10153107791887217_10153107833362217	Why these refugees are not going to middle eastern countries, like Saudi Arabia, Bahrain, Dubai, UAE or Qatar,,,they like non-muslim countries and after that some of them will revenge against the host countries.	Background offensive	Migrants						Hate speech
2239	https://www.facebook.com/228735667216_10153107791887217_10153107855062217	What about USA after all they started it	Other offensive	Other						Hate speech
2240	https://www.facebook.com/228735667216_10153107791887217_10153107862837217	Better not come to Europe then! It's not a place for you	Background offensive	Migrants						Hate speech
2241	https://www.facebook.com/228735667216_10153107791887217_10153107868242217	Because Saudi Arabia and the other countries are enemies.	Acceptable speech	No target						Acceptable speech
2242	https://www.facebook.com/228735667216_10153107791887217_10153107928027217	@Jackie Mc Gee. Please. USA had absolutely nothing to do with starting the war in Syria.	Acceptable speech	No target						Acceptable speech
2243	https://www.facebook.com/228735667216_10153107791887217_10153107931587217	Those countries are not naive. They understand that the demand is unlimited, so to start accepting people, becomes part of the persecution you must give to those you cannot accept, and the ones left behind.	Acceptable speech	No target						Acceptable speech
2244	https://www.facebook.com/228735667216_10153107791887217_10153107821957217	"The BBC graphics here remind a little bit of the opening sequence in 'Dad's Army'! ""Who do you think you are kidding 'refugees'..?"""	Background offensive	Migrants						Hate speech
2245	https://www.facebook.com/228735667216_10153107791887217_10153108075082217	I have a friend from Hungary and he has told how much damage they have caused. E.g They were transport in couches and they destroyed & left couches in disgusting useless state. Even when they were being helped! They don't want to be registered to be assisted. They just want to take things by force. Another example ate those who got asylum in Uruguay a year ago. Now they're complaining about cost of life there and want to go back to Syria. No all of them are full of jealousy and greed for European lifestyle but my friend said that vast majority are. I wonder what rich Arab countries are doing? Saudi Arabia, Qatar, United Arab Emirates? Why are only Europe and America the world's problems resolvers? Why nobody makes President Assad responsible?	Background offensive	Migrants						Hate speech
2246	https://www.facebook.com/228735667216_10153107791887217_10153108077592217	Read this about how ISIS are using the refugee crisis to smuggle thousands of terrorists into Europe: http://www.bbc.co.uk/news/world-africa-32770390	Background offensive	Migrants						Hate speech
2247	https://www.facebook.com/228735667216_10153107791887217_10153107815492217	. What are they going to do with the 4/5ths who are financial migrants & not 'refugee's according to the EU (Eurostat) ? http://www.dw.com/en/in-eu-asylum-applicants-jump-to-213000-in-three-months/a-18723295	Background offensive	Migrants						Hate speech
2248	https://www.facebook.com/228735667216_10153107791887217_10153108356987217	"It's starting to look like these are strategically planned ""migrations"". When a country has more than 1/3 of its population being replaced by a completely different culture and race, the foundation of that country ceases to exist. Europe needs to be very careful. This is now not a case of being humane anymore. European countries are on a very precarious situation."	Background offensive	Migrants						Hate speech
2249	https://www.facebook.com/228735667216_10153107791887217_10153108956092217	Hey Europe, don't poke in to wasp nest. If you do, then they will come to you. Respect humanity.	Other offensive|Background offensive	Migrants|Other						Hate speech
2250	https://www.facebook.com/228735667216_10153107791887217_10153107856682217	If there were problems in France or Germany- the UK would be the natural choice to help and visa versa.... The natural choice here are other Muslim culture countries. We is this not obvious to everyone???	Acceptable speech|Background offensive	No target|Migrants						discard
2251	https://www.facebook.com/228735667216_10153107791887217_10153109968932217	Really don't know how Germany can cope...more and more are arriving and it doesnt stop.	Acceptable speech	No target						Acceptable speech
2252	https://www.facebook.com/228735667216_10153107791887217_10153108355697217	Hungary and Croatia are buffer zones for Germany and Austria who sent out the order to blockade the migrants. EU/Germany ( under the rule of Hitlers daughter Angela Merkel) will try and force Romania to accept most if not all the migrants. What will the migrants do its the real question. Will they accept to be forced to live here or will they insist on moving to the promise land, Germany. Personally I think USA and Germany should split the migrant number in half and adopt them. It is their mess and they should be responsible for this not other countries.	Other offensive	Other						Hate speech
2253	https://www.facebook.com/228735667216_10153107791887217_10153109118992217	Hungary is a non-country, not here, not there. Just a figment of what used to be the USSR, never outgrew their fascist tendencies.	Other offensive	Other						Hate speech
2254	https://www.facebook.com/228735667216_10153107791887217_10153107828582217	Here's an idea bbc. Stop helping them to get across. Or is your main goal to help them in the hope some terrorists sneak through so you have a bigger story to report on when they start killing innocent people.	Background offensive	Migrants						Hate speech
2255	https://www.facebook.com/228735667216_10153107791887217_10153107855137217	I think you are right ? I have family in Europe and all they see is destruction were they pas , and they demand to all thing, and they old the children and used the as a shield .	Background offensive	Migrants						Hate speech
2256	https://www.facebook.com/228735667216_10153107791887217_10153107827642217	Millions spent in armed forces, police, border security, etc. And they have all the means to deal with this. There is no political will to stop this but in Hungary... Germany faces decreasing population for years and business people want to revitalise the economy with cheap labour... At the expense of their own people and at the expense of everything they have... This are the seeds of a disastrous ethnic conflict of large proportions in a future not very far away.	Background offensive	No target|Migrants						Hate speech
2257	https://www.facebook.com/228735667216_10153107791887217_10153107929272217	Germany will face a brain drain as all its talented and wealthy will leave!	Acceptable speech	No target						Acceptable speech
2258	https://www.facebook.com/228735667216_10153107791887217_10153108743997217	This is showing the biggest failure of the EU project, when countries cannot agree on a common plan for something, you get these half baked plans of shuffling migrants from border to border. And although we all have to help people fleeing violence, there cannot be an open door policy with no checking, registration etc.	Acceptable speech|Other offensive	No target|Other						discard
2259	https://www.facebook.com/228735667216_10153107791887217_10153108068172217	There is a definate distinction from those who are genuine refugees and those who are migrants. The problem here is just who is who, and if these people continue to flant every euro countries borders controls with constant demands to be given the right to just walk or force their way through borders, this can only lead to unrest and further outbreaks of violence. Law and order of border controls are there for a good reason. A civilised approach by all those 'on the march' would see a more sympathetic responce from countries that are affected by an invasion on their lands.	Background offensive	Migrants						Hate speech
2260	https://www.facebook.com/228735667216_10153107791887217_10153109604137217	Has anyone thought of taking the women & children or is that not PC nowadays? Less than 30% can be coped with if the world all gets its act together surely?	Acceptable speech	No target						Acceptable speech
2261	https://www.facebook.com/228735667216_10153107791887217_10153107857882217	A crisis fueled by the irresponsible Germans and Austrians saying we will welcome them here. Now it's completely out of control. And all the bleating hearts on here commenting we should take our fair share. Idiots. What is a fair share. We take thousands and then thousands more turn up and so on till its millions. Do you idiots not know that we live on a small island that is already over populated. Try doubling the one brain cell you do gooders have,and just for once look not to far into the future	Other offensive	Related to migrants						Hate speech
2262	https://www.facebook.com/228735667216_10153107791887217_10153107857037217	যে খেলায় বিজয়ীদের পুরস্কার ‘নারী’ আইন-কানুন আছে। নাগরিকের নিরাপত্তা রক্ষায় রয়েছে পুলিশ বাহিনী। দেশ পরিচালনার জন্য নির্বাচিত সরকার। তারপরও থেমে নেই অসভ্যতা ও নোংরামি। বরং ঢাক-ডোল-বাদ্যি বাজিয়ে পরিচালিত হয় বিশ্বের http://amaderkonthosor.com/%e0%a6%af%e0%a7%87-%e0%a6%96.../	Acceptable speech	No target						Acceptable speech
2263	https://www.facebook.com/228735667216_10153107791887217_10153108652127217	Every time we have a bloody terror attack in the US it's Muslim immigrants. Enjoy you new friends Europe.	Background offensive	Migrants						Hate speech
2264	https://www.facebook.com/228735667216_10153107791887217_10153107892712217	"Slowly and surely they drew their plans against us HG Wells ""War of the Worlds"" This is just the beginning of the creation of a greater Middle East. The locusts have decimated their own countries and now they come here to do the same. Europe needs to stand united against them."	Background offensive	Migrants						Hate speech
2265	https://www.facebook.com/228735667216_10153107791887217_10153107936767217	But you have no firearms to protect yourselves with.....	Acceptable speech	No target|Migrants						Acceptable speech
2266	https://www.facebook.com/228735667216_10153107791887217_10153107938757217	Haha! Touché Tim. We will continue to have to disagree with the U.S. Firearm policy lol	Acceptable speech	No target						Acceptable speech
2267	https://www.facebook.com/228735667216_10153107791887217_10153107915757217	Anyone else have the 'Dads Army' theme tune in their head when watching the video :)	Acceptable speech	No target						Acceptable speech
2268	https://www.facebook.com/228735667216_10153107791887217_10153108057897217	BBC news, you mean refugee crisis, right?	Acceptable speech	No target						Acceptable speech
2269	https://www.facebook.com/228735667216_10153107791887217_10153108107842217	Refugees take refuge in the nearest safe country not pick any choose and dementia to be allowed to go to their country of choice with the best benefits	Background offensive	Migrants						Hate speech
2270	https://www.facebook.com/228735667216_10153107791887217_10153108143157217	Oh you mean like how colonisation was established and expanded by Europeans?	Other offensive	No target|Other						Hate speech
2271	https://www.facebook.com/228735667216_10153107791887217_10153108273507217	Waking up to what was guaranteed a bit late is incompetence, who is supplying the guns and ammo making billions they are the problem.	Other offensive	Other						Hate speech
2272	https://www.facebook.com/228735667216_10153107791887217_10153107834812217	"Europe will be totally undone over the coming years, and its all part of the plan... they've pretty much destroyed America, now its Europes turn...There are millions of Refugees on the way thanks to ""liberators"" America/EU/Israel/Saudi ... most of them are displaceed, traumatized and need help... to think that there are not opportunists and some seeking revenge is stupid... never mind if some of them need teeth... I've had a hunch for a while now that this is being done on purpose to undo Europe. It stinks of more divide and conquer tatctics to keep people turning on each other, meanwhile the plundering and evil accelerates, unabated..."	Background offensive	Migrants						Hate speech
2273	https://www.facebook.com/228735667216_10153107791887217_10153109281297217	Open your doors and open your wallets and get a second job ... they are just trying to break you financially , so let them ... then everyone will be equally broke and worthless!	Background offensive	Migrants						Hate speech
2274	https://www.facebook.com/228735667216_10153107791887217_10153107829737217	For a start women and children get priority, then the UN do they get out of the office anymore get into Syria or are you the pointless these days	Other offensive	Other						Hate speech
2275	https://www.facebook.com/228735667216_10153107791887217_10153108127337217	Strange how for months we have had news reports and film of people, women,children, whole families drowned at sea while looking for refuge and one simple photo of a little boy lying on the beach, dead starts all this. Mmmmm.	Other offensive	Journalist or medium						Hate speech
2276	https://www.facebook.com/228735667216_10153107791887217_10153110829602217	Support Hungary. Hungary protects Europe and You. Hungary is fighting not only for itself but for the whole of Europe. The police, the army and the whole Hungarian nation will fight if it is necessary. This is our fate, we have been doing this for over 1000 years. We are fighting for you too. Don't let us down. If you agree with the measures taken by Hungary, replace your profile photo with ta hungarian flag. Thank you!	Background offensive	Migrants						Hate speech
2277	https://www.facebook.com/228735667216_10153107791887217_10153108185917217	It is a pity how some people look at the immigration ... they say some bad sentences about refugees from their dark heart which is full of hate and hatred towards refugees flowing from ignorance, xenophobia, islamophobia and discrimination ... WE ARE ALL SAME HUMAN BEINGS ... Those who support Taliban, ISIS and terrorism will absolutely agree with torturing and killing of refugees but those who have HUMAN hearts will try to help those poor refugees who have got no home, no food, no clothes and sleep in the cold winters outside in the cities and countries without HUMAN feelings of Sympathy for the pain of fellow HUMAN beings who escape Talibanism and terrorism.	Acceptable speech	No target						Acceptable speech
2278	https://www.facebook.com/228735667216_10153107791887217_10153108206137217	they are not all Muslims, some are Christians, Turkman, Yazidis, Kurds, from Iraq & Syria.... what they have in common is that they are all human beings fleeing a war zone and the world has a responsibility to host them, in the same way, Jordan is hosting 1.5 million, Turkey another 1.5 million, and in Lebanon a million or so...Egypt has some 300,000...	Acceptable speech	No target						Acceptable speech
2279	https://www.facebook.com/228735667216_10153107791887217_10153107860377217	A European union then	Acceptable speech	No target						Acceptable speech
2280	https://www.facebook.com/228735667216_10153107791887217_10153107808182217	Send them back!!	Background offensive	Migrants						Hate speech
2281	https://www.facebook.com/228735667216_10153107791887217_10153107964747217	What really makes me wonder is, they are fleeing from IS. The IS will soughter anybody who is against their doing. Now how come, the IS is turning a blind eye. They know what is going on and they let them go? Doesn't make sense to me.	Background offensive	Migrants						Hate speech
2282	https://www.facebook.com/228735667216_10153107791887217_10153108942457217	those arrows - they resemble the History Channel's rendition of WWII armies moving through Europe... OHH - that's right - this is an Invasion!!!	Background offensive	Migrants						Hate speech
